520,63.44,63.44,0,15.6,20.8,41.6,14.03
525,64.04,64.04,0,15.75,21,42,14.18
530,64.65,64.65,0,15.9,21.2,42.4,14.33
535,65.26,65.26,0,16.05,21.4,42.8,14.37
540,65.86,65.86,0,16.2,21.6,43.2,14.52
545,66.47,66.47,0,16.35,21.8,43.6,14.67
550,67.08,67.08,0,16.5,22,44,14.82
555,67.68,67.68,0,16.65,22.2,44.4,14.97
560,68.29,68.29,0,16.8,22.4,44.8,15.12
565,68.9,68.9,0,16.95,22.6,45.2,15.27
570,69.5,69.5,0,17.1,22.8,45.6,15.32
575,70.11,70.11,0,17.25,23,46,15.47
580,70.72,70.72,0,17.4,23.2,46.4,15.62
585,71.37,71.37,0,17.55,23.4,46.8,15.77
590,71.97,71.97,0,17.7,23.6,47.2,15.92
595,72.58,72.58,0,17.85,23.8,47.6,16.07
600,73.19,73.19,0,18,24,48,16.11
605,73.79,73.79,0,18.15,24.2,48.4,16.26
610,74.4,74.4,0,18.3,24.4,48.8,16.41
615,75.01,75.01,0,18.45,24.6,49.2,16.56
620,75.61,75.61,0,18.6,24.8,49.6,16.71
625,76.22,76.22,0,18.75,25,50,16.86
630,76.83,76.83,0,18.9,25.2,50.4,17.01
635,77.43,77.43,0,19.05,25.4,50.8,17.06
640,78.04,78.04,0,19.2,25.6,51.2,17.21
645,78.65,78.65,0,19.35,25.8,51.6,17.36
650,79.3,79.3,0,19.5,26,52,17.51
655,79.9,79.9,0,19.65,26.2,52.4,17.66
660,80.51,80.51,0,19.8,26.4,52.8,17.81
665,81.12,81.12,0,19.95,26.6,53.2,17.96
670,81.72,81.72,0,20.1,26.8,53.6,18
675,82.33,82.33,0,20.25,27,54,18.15
680,82.94,82.94,0,20.4,27.2,54.4,18.3
685,83.54,83.54,0,20.55,27.4,54.8,18.45
690,84.15,84.15,0,20.7,27.6,55.2,18.6
695,84.76,84.76,0,20.85,27.8,55.6,18.75
700,85.36,85.36,0,21,28,56,18.8
705,85.97,85.97,0,21.15,28.2,56.4,18.95
710,86.58,86.58,0,21.3,28.4,56.8,19.1
715,87.23,87.23,0,21.45,28.6,57.2,19.25
720,87.83,87.83,0,21.6,28.8,57.6,19.4
725,88.44,88.44,0,21.75,29,58,19.55
730,89.05,89.05,0,21.9,29.2,58.4,19.7
735,89.65,89.65,0,22.05,29.4,58.8,19.74
740,90.26,90.26,0,22.2,29.6,59.2,19.89
745,90.87,90.87,0,22.35,29.8,59.6,20.04
750,91.47,91.47,0,22.5,30,60,20.19
755,92.08,92.08,0,22.65,30.2,60.4,20.34
760,92.69,92.69,0,22.8,30.4,60.8,20.49
765,93.29,93.29,0,22.95,30.6,61.2,20.64
770,93.9,93.9,0,23.1,30.8,61.6,20.69
775,94.51,94.51,0,23.25,31,62,20.84
780,95.16,95.16,0,23.4,31.2,62.4,20.99
785,95.76,95.76,0,23.55,31.4,62.8,21.14
790,96.37,96.37,0,23.7,31.6,63.2,21.29
795,96.98,96.98,0,23.85,31.8,63.6,21.44
800,97.58,97.58,0,24,32,64,21.48
805,98.19,98.19,0,24.15,32.2,64.4,21.63
810,98.8,98.8,0,24.3,32.4,64.8,21.78
815,99.4,99.4,0,24.45,32.6,65.2,21.93
820,100.01,100.01,0,24.6,32.8,65.6,22.08
825,100.62,100.62,0,24.75,33,66,22.23
830,101.22,101.22,0,24.9,33.2,66.4,22.38
835,101.83,101.83,0,25.05,33.4,66.8,22.43
840,102.44,102.44,0,25.2,33.6,67.2,22.58
845,103.09,103.09,0,25.35,33.8,67.6,22.73
850,103.69,103.69,0,25.5,34,68,22.88
855,104.3,104.3,0,25.65,34.2,68.4,23.03
860,104.91,104.91,0,25.8,34.4,68.8,23.18
865,105.51,105.51,0,25.95,34.6,69.2,23.33
870,106.12,106.12,0,26.1,34.8,69.6,23.37
875,106.73,106.73,0,26.25,35,70,23.52
880,107.33,107.33,0,26.4,35.2,70.4,23.67
885,107.94,107.94,0,26.55,35.4,70.8,23.82
890,108.55,108.55,0,26.7,35.6,71.2,23.97
895,109.15,109.15,0,26.85,35.8,71.6,24.12
900,109.76,109.76,0,27,36,72,24.17
905,110.37,110.37,0,27.15,36.2,72.4,24.32
910,111.02,111.02,0,27.3,36.4,72.8,24.47
915,111.62,111.62,0,27.45,36.6,73.2,24.62
920,112.23,112.23,0,27.6,36.8,73.6,24.77
925,112.84,112.84,0,27.75,37,74,24.92
930,113.44,113.44,0,27.9,37.2,74.4,25.07
935,114.05,114.05,0,28.05,37.4,74.8,25.11
940,114.66,114.66,0,28.2,37.6,75.2,25.26
945,115.26,115.26,0,28.35,37.8,75.6,25.41
950,115.87,115.87,0,28.5,38,76,25.56
955,116.48,116.48,0,28.65,38.2,76.4,25.71
960,117.08,117.08,0,28.8,38.4,76.8,25.86
965,117.69,117.69,0,28.95,38.6,77.2,26.01
970,118.3,118.3,0,29.1,38.8,77.6,26.06
975,118.95,118.95,0,29.25,39,78,26.21
980,119.55,119.55,0,29.4,39.2,78.4,26.36
985,120.16,120.16,0,29.55,39.4,78.8,26.51
990,120.77,120.77,0,29.7,39.6,79.2,26.66
995,121.37,121.37,0,29.85,39.8,79.6,26.81
1000,121.98,121.98,0,30,40,80,26.85
1005,122.59,122.59,0,30.15,40.2,80.4,27
1010,123.19,123.19,0,30.3,40.4,80.8,27.15
1015,123.8,123.8,0,30.45,40.6,81.2,27.3
1020,124.41,124.41,0,30.6,40.8,81.6,27.45
1025,125.01,125.01,0,30.75,41,82,27.6
1030,125.62,125.62,0,30.9,41.2,82.4,27.75
1035,126.23,126.23,0,31.05,41.4,82.8,27.8
1040,126.88,126.88,0,31.2,41.6,83.2,27.95
1045,127.48,127.48,0,31.35,41.8,83.6,28.1
1050,128.09,128.09,0,31.5,42,84,28.25
1055,128.7,128.7,0,31.65,42.2,84.4,28.4
1060,129.3,129.3,0,31.8,42.4,84.8,28.55
1065,129.91,129.91,0,31.95,42.6,85.2,28.7
1070,130.52,130.52,0,32.1,42.8,85.6,28.74
1075,131.12,131.12,0,32.25,43,86,28.89
1080,131.73,131.73,0,32.4,43.2,86.4,29.04
1085,132.34,132.34,0,32.55,43.4,86.8,29.19
1090,132.94,132.94,0,32.7,43.6,87.2,29.34
1095,133.55,133.55,0,32.85,43.8,87.6,29.49
1100,134.16,134.16,0,33,44,88,29.54
1105,134.81,134.81,0,33.15,44.2,88.4,29.69
1110,135.41,135.41,0,33.3,44.4,88.8,29.84
1115,136.02,136.02,0,33.45,44.6,89.2,29.99
1120,136.63,136.63,0,33.6,44.8,89.6,30.14
1125,137.23,137.23,0,33.75,45,90,30.29
1130,137.84,137.84,0,33.9,45.2,90.4,30.44
1135,138.45,138.45,0,34.05,45.4,90.8,30.48
1140,139.05,139.05,0,34.2,45.6,91.2,30.63
1145,139.66,139.66,0,34.35,45.8,91.6,30.78
1150,140.27,140.27,0,34.5,46,92,30.93
1155,140.87,140.87,0,34.65,46.2,92.4,31.08
1160,141.48,141.48,0,34.8,46.4,92.8,31.23
1165,142.09,142.09,0,34.95,46.6,93.2,31.38
1170,142.95,142.95,0,35.1,46.8,93.6,31.43
1175,143.91,143.91,0,35.25,47,94,31.58
1180,144.86,144.86,0,35.4,47.2,94.4,31.73
1185,145.81,145.81,0,35.55,47.4,94.8,31.88
1190,146.81,146.81,0,35.7,47.6,95.2,32.03
1195,147.76,147.76,0,35.85,47.8,95.6,32.18
1200,148.72,148.72,0,36,48,96,32.22
1205,149.67,149.67,0,36.15,48.2,96.4,32.37
1210,150.62,150.62,0,36.3,48.4,96.8,32.52
1215,151.58,151.58,0,36.45,48.6,97.2,32.67
1220,152.53,152.53,0,36.6,48.8,97.6,32.82
1225,153.53,153.53,0,36.75,49,98,32.97
